名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
新世纪商城(新晨商场店),购物服务,商场,普通商场,霍营村西,北京市,北京市,昌平区,116.36141,40.07383487
紫映东方超市(霍营店),购物服务,超级市场,超市,华龙苑中里西门,北京市,北京市,昌平区,116.3620126,40.07721585
华龙苑中里社区便民超市,购物服务,超级市场,超市,黄平路14号附近,北京市,北京市,昌平区,116.3619887,40.07667892
水果干果蔬菜超市,购物服务,超级市场,超市,霍营街道东小口镇霍营小区6号楼旁边水果,北京市,北京市,昌平区,116.3672818,40.07773737
社区便利超市,购物服务,超级市场,超市,霍营小区8号楼,北京市,北京市,昌平区,116.367916,40.07771165
和润超市(青年菜君提货点店),购物服务,便民商店/便利店,便民商店/便利店|购物服务,新干线家园一区3号楼一层底商,北京市,北京市,昌平区,116.3740616,40.07778542
首农商业连锁,购物服务,超级市场,超市,九台路8号附近,北京市,北京市,昌平区,116.3828972,40.07713194
物廉物美超市(半截塔店),购物服务,超级市场,超市,九台路川湘缘旁,北京市,北京市,昌平区,116.3928921,40.07959918
福明缘超市,购物服务,超级市场,超市,中滩村路与太平庄中二街交叉口西南150米,北京市,北京市,昌平区,116.3987874,40.07189157
世纪华联超市(青年菜君提货点店),购物服务,超级市场,超市,东小口天通西苑三区26号楼9门,北京市,北京市,昌平区,116.4052834,40.07693689
天通尾货,购物服务,商场,普通商场,天通苑西3区18号楼,北京市,北京市,昌平区,116.4031568,40.07327138
华联生活超市,购物服务,超级市场,超市,天通苑西三区26号楼9门101号,北京市,北京市,昌平区,116.4024129,40.07769488
超市发超市(天通苑西区店),购物服务,超级市场,超市,太平庄中二街天通苑西三区18号超市发(天通苑西区店),北京市,北京市,昌平区,116.4025725,40.07300923
京客隆(天通苑西三区便利店),购物服务,超级市场,超市,天通苑西三区36号楼1层(近地铁5号线天通苑站),北京市,北京市,昌平区,116.4034093,40.07764817
世纪华联超市(西三区店),购物服务,超级市场,超市,东小口镇天通苑西三区30号楼底商,北京市,北京市,昌平区,116.4056757,40.07656007
北京嘉联超市,购物服务,超级市场,超市,东小口镇天通西苑三区26号楼5门,北京市,北京市,昌平区,116.4057047,40.07666208
惠联万家生活超市,购物服务,超级市场,超市,天通苑北一区5号楼底商10号,北京市,北京市,昌平区,116.4082146,40.07527836
家得易购超市(天通苑店),购物服务,超级市场,超市,天通苑北一区甲5号楼底商,北京市,北京市,昌平区,116.4079935,40.07472428
小磊超市代收代发(天通西苑三区分店),购物服务,超级市场,超市,天通苑西三区10号楼4单元602号,北京市,北京市,昌平区,116.4011836,40.07565671
优诺·水果生鲜超市(天通苑店),购物服务,超级市场,超市,东小口镇天通北苑一区甲6号一层,北京市,北京市,昌平区,116.4079277,40.07305136
世纪华联超市(天通苑北一区店),购物服务,超级市场,超市,天通北苑一区35号楼,北京市,北京市,昌平区,116.4141421,40.07456435
果优菜美果蔬肉类超市,购物服务,超级市场,超市,东小口镇立汤路天通北苑一区42号楼-1层102,北京市,北京市,昌平区,116.4111513,40.07330625
社区便民水果蔬菜超市,购物服务,超级市场,超市,天通苑北一区35号楼4单元1层,北京市,北京市,昌平区,116.4139089,40.07458416
英龙连锁超市,购物服务,超级市场,超市,天通苑北一区103室,北京市,北京市,昌平区,116.4122569,40.07697877
爱鲜蜂home超市,购物服务,超级市场,超市,天通苑北一区38号楼4单元,北京市,北京市,昌平区,116.4121732,40.07390391
珂莱生活,购物服务,超级市场,超市,天通苑北街道天通苑北一区38号楼8单元,北京市,北京市,昌平区,116.4114505,40.07381341
便民超市,购物服务,超级市场,超市,天通北苑一区12,北京市,北京市,昌平区,116.4098129,40.07500929
社区旺家超市,购物服务,超级市场,超市,天通苑北一区12号楼1单元101室,北京市,北京市,昌平区,116.4096858,40.07497121
天通中苑社区服务超市,购物服务,超级市场,超市,太平庄中二街南100米,北京市,北京市,昌平区,116.4169398,40.07165694
特贰超市,购物服务,超级市场,超市,太平庄北街1号万合广场北1层,北京市,北京市,昌平区,116.4231638,40.07765914
地球村超市发(天通苑店),购物服务,超级市场,超市,回龙观,北京市,北京市,昌平区,116.4230469,40.07555114
超市发(天通苑北区店),购物服务,超级市场,超市,天通苑北三区64号楼2室,北京市,北京市,昌平区,116.4226374,40.07440273
物美超市(立水桥店),购物服务,超级市场,超市|购物服务,立水桥东三路东50米,北京市,北京市,昌平区,116.4225111,40.07563451
天虹便民超市,购物服务,超级市场,超市,天通中苑13号楼6单元102室,北京市,北京市,昌平区,116.4261694,40.07367919
美廉特购物中心(太海路),购物服务,超级市场,超市,燕丹村555号燕丹汽车城东门,北京市,北京市,昌平区,116.4349743,40.07841315
屈臣氏(天通苑国泰店),购物服务,超级市场,屈臣氏,东小口镇天通苑东三区2号商业楼国泰百货天通苑店2层,北京市,北京市,昌平区,116.4289567,40.07168317
国泰百货(天通苑店),购物服务,商场,普通商场,东小口镇天通苑东苑东三区2号楼,北京市,北京市,昌平区,116.429592,40.0716421
世纪联华超市(蜀辽佳业店),购物服务,超级市场,超市,燕丹汽配城,北京市,北京市,昌平区,116.4353502,40.07774983
生活超市,购物服务,超级市场,超市,燕丹村天通嘉苑229号,北京市,北京市,昌平区,116.4312182,40.07929504
新隆嘉超市(天通苑店),购物服务,超级市场,超市,太平庄路天通苑东三区2号楼1门新隆嘉超市,北京市,北京市,昌平区,116.4300207,40.07276666
百货大全超市,购物服务,超级市场,超市,北七家镇燕丹村465号星空网吧楼下,北京市,北京市,昌平区,116.4351805,40.08011139
物美大卖场(天通家园店),购物服务,超级市场,超市,天通苑东苑东3区2号楼国泰百货1层,北京市,北京市,昌平区,116.4289337,40.07179013
华联生活超市(七星路),购物服务,超级市场,超市,七星路584号附近,北京市,北京市,昌平区,116.4313593,40.08098615
咱加超市,购物服务,超级市场,超市,北七家镇歇甲工业园红景楼公寓,北京市,北京市,昌平区,116.4388493,40.07781302
三棵树,购物服务,超级市场,超市,太歇路南50米,北京市,北京市,昌平区,116.4386557,40.0711991
世纪华联超市(蜀国佳业店),购物服务,超级市场,超市,太歇路与太海路交叉口北100米,北京市,北京市,昌平区,116.4354654,40.07780903
秋秋超市,购物服务,超级市场,超市,七星路西150米,北京市,北京市,昌平区,116.4296098,40.08067953
中督诚信超市,购物服务,超级市场,超市,北七家镇燕丹村465号,北京市,北京市,昌平区,116.4349901,40.08023206
世纪家家福超市(沙子营店),购物服务,超级市场,超市,来广营北路名剪造型斜对面,北京市,北京市,朝阳区,116.4656586,40.07825825
北京世纪鹏腾超市,购物服务,超级市场,超市,滨河路与来广营北路路口南,北京市,北京市,朝阳区,116.4624637,40.07937879
婕妮王(优山美地店),购物服务,超级市场,超市,榆阳路4号,北京市,北京市,顺义区,116.5153894,40.07715631
时刻优鲜超市,购物服务,超级市场,超市,天竺镇裕丰路16号院10号楼1层106,北京市,北京市,顺义区,116.534793,40.07883438
天天百分百,购物服务,超级市场,超市,天竺花梨坎地铁站南150米安华壹号盛世通物流园东,北京市,北京市,顺义区,116.5490302,40.08095505
世纪华联超市(二十里堡店),购物服务,超级市场,超市,二十里堡村,北京市,北京市,顺义区,116.5667776,40.07726661
世纪华联超市,购物服务,超级市场,超市,二十里堡路与幸福路交叉口南50米,北京市,北京市,顺义区,116.5658633,40.07817251
华联生活超市(二十里堡店),购物服务,超级市场,超市,东西大街与幸福路交叉口西南150米,北京市,北京市,顺义区,116.5666857,40.07557861
天隆发超市(二十里堡店),购物服务,超级市场,超市,二十里堡路与幸福路交叉口东50米,北京市,北京市,顺义区,116.5662077,40.07839589
华联生活超市(文明路),购物服务,便民商店/便利店,便民商店/便利店|购物服务,天竺镇二十里堡村村委会对面文明路,北京市,北京市,顺义区,116.5680739,40.07913288
免税店(2号航站楼),购物服务,商场,免税品店,机场西路2号航站楼F2层,北京市,北京市,朝阳区,116.5881217,40.07565522
进境免税店(2号航站楼),购物服务,商场,免税品店,机场西路2号航站楼F1层,北京市,北京市,朝阳区,116.5886623,40.07824313
日上免税行(2号航站楼),购物服务,商场,免税品店,机场西路2号航站楼F2层,北京市,北京市,朝阳区,116.5891945,40.07681429
日上免税行(2号航站楼),购物服务,商场,免税品店,机场西路2号航站楼F1层,北京市,北京市,朝阳区,116.5883894,40.07819909
免税品店(2号航站楼),购物服务,商场,免税品店,机场西路2号航站楼F1层,北京市,北京市,朝阳区,116.5890795,40.07690927
OnSale折扣店(2号航站楼),购物服务,超级市场,超市,机场西路2号航站楼F2层,北京市,北京市,朝阳区,116.5892385,40.07642232
日上免税店(2号航站楼),购物服务,商场,免税品店,机场西路2号航站楼F2层,北京市,北京市,朝阳区,116.5912052,40.07601546
免税综合店(2号航站楼),购物服务,商场,免税品店,机场西路2号航站楼F2层,北京市,北京市,朝阳区,116.5902304,40.07600443
日上免税店(3号航站楼E区),购物服务,商场,免税品店,首都国际机场中心广场东侧3号航站楼E区F2层,北京市,北京市,顺义区,116.6057931,40.07462226
日上免税行(3号航站楼E区),购物服务,商场,免税品店,首都国际机场中心广场东侧3号航站楼E区F2层,北京市,北京市,顺义区,116.6064816,40.07264497
北苏超市,购物服务,超级市场,超市,机场东路东50米,北京市,北京市,顺义区,116.6249741,40.07392603
瑞福兴超市,购物服务,超级市场,超市,临河南街25号,北京市,北京市,顺义区,116.6744916,40.07991635
峰民超市,购物服务,超级市场,超市,外环路与平沿路交叉口南150米,北京市,北京市,顺义区,116.69795,40.08098624
北京市顺义区兴盛万家购物中心,购物服务,超级市场,超市,文明大街与王家场西长街交叉口东南50米,北京市,北京市,顺义区,116.7037572,40.07595206
日用百货超市,购物服务,超级市场,超市,右堤路与王家场中长街交叉口南50米,北京市,北京市,顺义区,116.7130161,40.07698131
