名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
易圣门,风景名胜,风景名胜相关,旅游景点,白沙路西200米,陕西省,西安市,雁塔区,108.8975318,34.2189101
园顶云,风景名胜,风景名胜相关,旅游景点,科技四路109号附近,陕西省,西安市,雁塔区,108.8920494,34.22008615
双私家原生坡地公园,风景名胜,公园广场,公园,致远路与行知路交叉口东南50米,陕西省,西安市,雁塔区,108.9016701,34.21428826
石榴花广场,风景名胜,公园广场,城市广场,尚学路与辛乐路交叉口北50米,陕西省,西安市,雁塔区,108.9034061,34.21939904
栗园,风景名胜,公园广场,城市广场,太白南路与科技二路交叉口东南150米,陕西省,西安市,雁塔区,108.9081421,34.21823761
紫薇花园,风景名胜,公园广场,公园,电子一路249号,陕西省,西安市,雁塔区,108.9144704,34.21753282
西安大明宫法治广场,风景名胜,公园广场,城市广场,小寨路街道含光路1号,陕西省,西安市,雁塔区,108.9262426,34.21250328
西安美术学院明湖,风景名胜,风景名胜,风景名胜,四季西巷附近,陕西省,西安市,雁塔区,108.9234779,34.2199571
西安交通大学饮水思源,风景名胜,风景名胜,风景名胜,雁塔西路76号西安交通大学雁塔校区,陕西省,西安市,雁塔区,108.9376278,34.21822966
西安交通大学雁塔校区药学院药用植物园,风景名胜,公园广场,植物园,雁塔西路76号西安交通大学雁塔校区,陕西省,西安市,雁塔区,108.9376647,34.21773377
抗战迁陕纪念,风景名胜,风景名胜相关,旅游景点,教学东路与梧桐路交叉口东北200米,陕西省,西安市,雁塔区,108.9384913,34.21907881
终南山杜鹃花,风景名胜,风景名胜相关,旅游景点,阳阳国际B座28楼,陕西省,西安市,雁塔区,108.9330808,34.21894609
中国第五届大学生运动会火炬台,风景名胜,风景名胜,风景名胜,雁塔西路76号西安交通大学雁塔校区,陕西省,西安市,雁塔区,108.939677,34.21842386
侯宗濂,风景名胜,风景名胜,风景名胜,雁塔西路76号西安交通大学雁塔校区,陕西省,西安市,雁塔区,108.9364729,34.21858457
西安交通大学师道,风景名胜,风景名胜,风景名胜,雁塔西路76号西安交通大学雁塔校区,陕西省,西安市,雁塔区,108.9359533,34.21942816
西安交通大学感恩母校,风景名胜,风景名胜,风景名胜,雁塔西路76号西安交通大学雁塔校区,陕西省,西安市,雁塔区,108.9359124,34.21935426
刘氏育脚堂,风景名胜,风景名胜,教堂,小寨商业街红专南路12号,陕西省,西安市,雁塔区,108.9488448,34.21679278
大雁塔,风景名胜,风景名胜,风景名胜,雁塔南路附近,陕西省,西安市,雁塔区,108.9594386,34.21984058
陕西民俗大观园,风景名胜,风景名胜,风景名胜,大雁西路东口(近大雁塔北广场),陕西省,西安市,雁塔区,108.9572884,34.21998891
陕西戏曲大观园,风景名胜,公园广场,公园,曲江新区芙蓉西路北段3789号(丰景佳园西门北侧),陕西省,西安市,雁塔区,108.9615267,34.22071692
大雁塔文化休闲景区-财神殿,风景名胜,风景名胜,寺庙道观,慈恩路大慈恩寺内,陕西省,西安市,雁塔区,108.9596578,34.2193492
大雁塔文化休闲景区-斋堂,风景名胜,风景名胜,风景名胜,雁塔南路大雁塔风景区大慈恩寺内,陕西省,西安市,雁塔区,108.958792,34.21907548
大雁塔文化休闲景区-观音殿,风景名胜,风景名胜,寺庙道观,慈恩路大慈恩寺内,陕西省,西安市,雁塔区,108.9593041,34.21941807
大雁塔文化休闲景区-牡丹亭,风景名胜,风景名胜,风景名胜,雁塔南路北口大雁塔南广场北侧大慈恩寺大雁塔风景区大慈恩寺内,陕西省,西安市,雁塔区,108.9587571,34.2198313
