名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
温馨宾馆(枣园西路),住宿服务,旅馆招待所,旅馆招待所,枣园西路大马路村口(南都洗浴向南200米),陕西省,西安市,莲湖区,108.8645192,34.27799507
知心奶奶公馆,住宿服务,旅馆招待所,旅馆招待所,枣园西路枣园坊内,陕西省,西安市,莲湖区,108.8652481,34.27496622
棋牌住宿,住宿服务,旅馆招待所,旅馆招待所,枣园西路26号附近,陕西省,西安市,莲湖区,108.8662337,34.27775225
泽涵宾馆(城西客运站店),住宿服务,宾馆酒店,宾馆酒店,三桥街道三桥双拥路三桥安置新村2排3栋,陕西省,西安市,莲湖区,108.8644991,34.27791908
西北宾馆(雅卓盛世西北),住宿服务,旅馆招待所,旅馆招待所,枣园路大马路村57号辣渔翁西安店隔壁,陕西省,西安市,莲湖区,108.8646112,34.27816512
长武招待所,住宿服务,宾馆酒店,宾馆酒店,枣园西路(枣园冶金社区斜对面),陕西省,西安市,莲湖区,108.8645462,34.2777792
红成招待所登记处,住宿服务,住宿服务相关,住宿服务相关,汉城路地铁站C东南口东100米,陕西省,西安市,莲湖区,108.8705052,34.27413651
西安我家客栈,住宿服务,住宿服务相关,住宿服务相关,城西客运站旁,陕西省,西安市,莲湖区,108.8709315,34.27408498
西安达克旅行公寓,住宿服务,旅馆招待所,旅馆招待所,西二环38号(任家口二府庄雅逸新城二期)﹠nbsp(西部及土门商圈),陕西省,西安市,莲湖区,108.8860029,34.27826469
西安和润酒店(沣恚北路店),住宿服务,宾馆酒店,宾馆酒店,沣惠北路71号,陕西省,西安市,莲湖区,108.8869549,34.2775704
金都泊客商务酒店(桃园北路店),住宿服务,宾馆酒店,宾馆酒店,桃园路街道瑞华大厦桃园北路加气站向北150米,陕西省,西安市,莲湖区,108.8961411,34.27600622
顺源宾馆(丰禾路),住宿服务,宾馆酒店,宾馆酒店,丰禾路533储备局对面,陕西省,西安市,莲湖区,108.8996693,34.28203858
西安便民招待所,住宿服务,旅馆招待所,旅馆招待所,西斜路34号附近,陕西省,西安市,莲湖区,108.8950416,34.27705072
郭家口招待所,住宿服务,旅馆招待所,旅馆招待所,西斜路北50米,陕西省,西安市,莲湖区,108.8917488,34.27829568
西安雅居公寓(地铁站店),住宿服务,住宿服务相关,住宿服务相关,桃园北路西斜路瑞华大厦,陕西省,西安市,莲湖区,108.8942739,34.2771566
华丰宾馆,住宿服务,宾馆酒店,宾馆酒店,西安丰禾路丰和东村4号,陕西省,西安市,莲湖区,108.9091567,34.28203847
papas太空舱青年旅舍,住宿服务,旅馆招待所,青年旅舍,环城西路劳动北路61号城西人家1-1-201,陕西省,西安市,莲湖区,108.9082464,34.27436713
金福地商务宾馆,住宿服务,宾馆酒店,宾馆酒店,丰禾路火烧啤西村7号(533仓库对面),陕西省,西安市,莲湖区,108.9024889,34.28205007
鑫苑商务宾馆,住宿服务,宾馆酒店,宾馆酒店,丰禾路240号附近,陕西省,西安市,莲湖区,108.9043312,34.28210753
雅馨宾馆(丰禾路),住宿服务,宾馆酒店,宾馆酒店,丰禾路276号(南风牙膏厂东边50米处),陕西省,西安市,莲湖区,108.9016996,34.28204125
亚军旅馆,住宿服务,旅馆招待所,旅馆招待所,丰禾路火烧碑东村西巷4号加油站对面,陕西省,西安市,莲湖区,108.9078064,34.28182825
西安静等风来普通公寓(大庆路分店),住宿服务,住宿服务相关,住宿服务相关,"古城墙玉祥门外蔚蓝印象,玉祥门(红庙坡/大兴新区)",陕西省,西安市,莲湖区,108.9110188,34.27463446
西安千寻太空舱酒店,住宿服务,住宿服务相关,住宿服务相关,蔚蓝印象H楼2单元1楼02号(近潘家村北路),陕西省,西安市,莲湖区,108.9110098,34.27461348
朗庭商务酒店,住宿服务,宾馆酒店,三星级宾馆,自强西路198号,陕西省,西安市,莲湖区,108.9206575,34.28148748
军安王朝大酒店,住宿服务,宾馆酒店,四星级宾馆,大庆路1号,陕西省,西安市,莲湖区,108.9172574,34.27232762
速8酒店(西安环城北路店),住宿服务,宾馆酒店,经济型连锁酒店,环城北路西段127号(星火路立交桥东),陕西省,西安市,莲湖区,108.9205609,34.27838288
汉庭酒店(西安玉祥门地铁站店),住宿服务,宾馆酒店,经济型连锁酒店,玉祥门外北300米西站路内3号(海纳汽配城南侧),陕西省,西安市,莲湖区,108.915543,34.27516495
君悦宾馆(建中巷店),住宿服务,宾馆酒店,宾馆酒店,建中巷东方一条街30号(西安西站里),陕西省,西安市,莲湖区,108.9160081,34.27637306
吉彩酒店(西安玉祥门汽配城店),住宿服务,宾馆酒店,宾馆酒店,西站街三号联运大厦一楼(玉祥门西站汽配城隔壁),陕西省,西安市,莲湖区,108.915536,34.27516196
爱家宾馆(潘家村北路),住宿服务,宾馆酒店,宾馆酒店,潘家村蔚蓝领寓1号楼507室,陕西省,西安市,莲湖区,108.9127306,34.27216834
铁路小宾馆,住宿服务,宾馆酒店,宾馆酒店,环城西路街道建中巷30号,陕西省,西安市,莲湖区,108.9159922,34.27556341
QQ招待所,住宿服务,旅馆招待所,旅馆招待所|住宿服务,自强西路297号西线大厦2-3层,陕西省,西安市,莲湖区,108.921392,34.28205745
西安行旅之家普通公寓,住宿服务,宾馆酒店,宾馆酒店,蔚蓝领寓小区,陕西省,西安市,莲湖区,108.9125997,34.27261924
好家招待所(星火路),住宿服务,旅馆招待所,旅馆招待所,自强西路3768号,陕西省,西安市,莲湖区,108.9171907,34.28182675
星火旅馆(星火路),住宿服务,旅馆招待所,旅馆招待所,星火路张家村付4号,陕西省,西安市,莲湖区,108.9175212,34.28064194
烧烤园住宿,住宿服务,旅馆招待所,旅馆招待所,星火路2号附近,陕西省,西安市,莲湖区,108.9173836,34.27966548
西安清境城墙边地铁口温馨两居室普通公寓,住宿服务,住宿服务相关,住宿服务相关,环城西路北段368号逸园小区南二单元7楼东户,陕西省,西安市,莲湖区,108.9175148,34.27415664
西安丝绸之路de起点普通公寓,住宿服务,住宿服务相关,住宿服务相关,天朗蔚蓝领寓-东门潘家村北路2号楼二单元12211,陕西省,西安市,莲湖区,108.9126976,34.27246824
西安小双双家西安普通公寓,住宿服务,住宿服务相关,住宿服务相关,香槟城(北门)1001,陕西省,西安市,莲湖区,108.9214889,34.28091483
西安优优的家普通公寓,住宿服务,住宿服务相关,住宿服务相关,自强西路/明珠巷(路口)16幢10101室,陕西省,西安市,莲湖区,108.9215288,34.28200733
客房部,住宿服务,住宿服务相关,住宿服务相关,星火路2号附近,陕西省,西安市,莲湖区,108.9173656,34.27939461
西安联运温泉快捷酒店,住宿服务,住宿服务相关,住宿服务相关,西站街3号,陕西省,西安市,莲湖区,108.9152225,34.27521319
飞鹿商务酒店(莲湖路店),住宿服务,宾馆酒店,三星级宾馆,莲湖路323号(近玉祥门地铁口D口、洒金桥地铁口B出口),陕西省,西安市,莲湖区,108.924731,34.27225762
