名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
西安澳鑫食品餐饮,公司企业,公司,公司,芸辉路北50米,陕西省,西安市,未央区,108.9789672,34.39762608
名庭装饰(环湖西路),公司企业,公司,广告装饰,草滩街道景家十字向北100米路西,陕西省,西安市,未央区,108.9770256,34.39475338
陕西北斗门业有限公司,公司企业,公司,公司,未央湖环湖西路景家什子碧云天花园一号楼二单101室,陕西省,西安市,未央区,108.9762667,34.39502843
西安万邦建设开发有限公司,公司企业,公司,公司,未央湖街道未央湖开发区阳光大道2号(草滩派出所北隔壁),陕西省,西安市,未央区,108.976616,34.39800575
陕西建安机械设备检测有限公司,公司企业,公司,公司,环湖西路与芸辉路交叉口西南200米,陕西省,西安市,未央区,108.975207,34.3961119
碧水怡兰小区物业管理,公司企业,公司,公司,东风路3号附近,陕西省,西安市,未央区,108.9749055,34.39329134
润家招商办公室,公司企业,公司,公司,东风路与环湖西路交叉口东北150米,陕西省,西安市,未央区,108.9783491,34.39408688
西安众拓信息技术有限公司,公司企业,公司,公司,未央湖旅游开发区阳光大道华浮宫酒店,陕西省,西安市,未央区,108.9761895,34.40115921
陕西中保安防服务集团,公司企业,公司,公司,向上路与湖滨路交叉口西北100米,陕西省,西安市,未央区,108.9728016,34.39974875
陕西信科微系统有限公司,公司企业,公司,公司,东风路3号,陕西省,西安市,未央区,108.9753686,34.39332498
未央湖游乐园有限公司,公司企业,公司,公司,环湖南路北50米,陕西省,西安市,未央区,108.9788395,34.40064376
斯伦贝谢长和油田工程有限公司,公司企业,公司,公司,花园路2号,陕西省,西安市,未央区,108.97181,34.39497024
西安中保保安服务有限责任公司,公司企业,公司,公司,向上路附近,陕西省,西安市,未央区,108.9727976,34.39966681
西安瑞景物业管理服务有限公司华浮宫·桂园服务中心,公司企业,公司,公司,湖滨路附近,陕西省,西安市,未央区,108.9755343,34.3997659
闽联企业,公司企业,公司企业,公司企业,华源库区B区东排30号,陕西省,西安市,未央区,108.9714898,34.40100276
深圳峰洁西安分公司,公司企业,公司,公司,锦鹏国际酒店用品城A区A3幢3排1-2号,陕西省,西安市,未央区,108.986104,34.39607065
奥星厨业有限公司,公司企业,公司,公司,未央湖街道锦鹏国际酒店用品市场A区5栋5-1,陕西省,西安市,未央区,108.9855504,34.39629819
金利发纺织,公司企业,公司,公司,锦鹏国际酒店用品城A区3排,陕西省,西安市,未央区,108.9849011,34.39674989
果然门业加工厂,公司企业,工厂,工厂,锦鹏国际酒店用品城A8-8栋1-2号,陕西省,西安市,未央区,108.9847219,34.3968044
陕西工易施网络科技有限公司,公司企业,公司,网络科技,东风路88号工易施体验馆办公楼内,陕西省,西安市,未央区,108.9841763,34.39538983
西安新集商贸有限公司,公司企业,公司,公司,东风路99号,陕西省,西安市,未央区,108.9854589,34.39512712
思好工程配套五金西北办事处,公司企业,公司,公司,秦汉大道新格瑞拉翠湖明居东150米,陕西省,西安市,未央区,108.9851989,34.39631924
创洁宾馆酒店用品公司,公司企业,公司,公司,秦汉大道新格瑞拉翠湖明居东100米,陕西省,西安市,未央区,108.9844023,34.39603579
西安壹帛云天纺织品有限公司,公司企业,公司企业,公司企业,东风路88号锦鹏国际酒店用品A区3排5,陕西省,西安市,未央区,108.9855145,34.39602245
西安德昌食品原料有限公司,公司企业,公司,公司,东风路88号锦鹏国际酒店用品城A1号楼2排1、2、3号,陕西省,西安市,未央区,108.9849131,34.39573443
西安扬奇酒店用品有限公司,公司企业,公司,公司,东风路88号,陕西省,西安市,未央区,108.9863889,34.39513131
陕西华友家具有限公司,公司企业,公司,公司,东风路88号锦鹏国际酒店用品城C11-9-5号,陕西省,西安市,未央区,108.984975,34.39484174
雪瑞制冷工程中心,公司企业,公司,公司,北辰大道与秦汉大道十字路口西200米锦鹏国际酒店用品城D区12排,陕西省,西安市,未央区,108.9872761,34.3942891
潮达陶瓷西安仓库,公司企业,公司企业,公司企业,东风路南150米,陕西省,西安市,未央区,108.9872761,34.3942891
西安晨丰酒店用品公司,公司企业,公司,公司,左岸骏景西南70米(东风路南),陕西省,西安市,未央区,108.9872761,34.3942891
西安途悦酒店用品公司,公司企业,公司,公司,东风路98号附近,陕西省,西安市,未央区,108.9847639,34.39448757
爱民酒店用品未央分公司,公司企业,公司,公司,东风路99号附近,陕西省,西安市,未央区,108.9854689,34.39458839
西安商泰吉通电子科技有限公司,公司企业,公司,公司,东风路锦鹏酒店用品城D区5排3号,陕西省,西安市,未央区,108.9855963,34.39500677
