名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
恒辉资产管理有限公司,金融保险服务,金融保险服务机构,金融保险机构,高新区科技路33号1E楼,陕西省,西安市,雁塔区,108.8987728,34.2336827
中国农业银行24小时自助银行(高新技术产业开发区支行),金融保险服务,自动提款机,中国农业银行ATM,高新路52号高科大厦1层,陕西省,西安市,雁塔区,108.8999969,34.23422038
西安瑞吉创业投资咨询有限公司,金融保险服务,金融保险服务机构,金融保险机构,高新二路11号瑞吉大厦6层东,陕西省,西安市,雁塔区,108.8972146,34.23705152
夸客金融,金融保险服务,金融保险服务机构,金融保险机构,高新区高新国际商务中心16楼,陕西省,西安市,雁塔区,108.8986429,34.23353077
上海证大财富,金融保险服务,金融保险服务机构,金融保险机构,高新三路财富中心D座2106室,陕西省,西安市,雁塔区,108.8966716,34.24113599
华夏保险,金融保险服务,金融保险服务机构,金融保险机构,高新区科技路33号高新国际大厦20层,陕西省,西安市,雁塔区,108.8992225,34.23374464
东莞证券,金融保险服务,金融保险服务机构,金融保险机构,高新区高新四路丹枫国际四层,陕西省,西安市,雁塔区,108.8929015,34.23960419
宏源证券,金融保险服务,金融保险服务机构,金融保险机构,电子城街道高新区科技路33号高新国际商务中心29层,陕西省,西安市,雁塔区,108.8992225,34.23374464
中国银行24小时自助银行(西安高新技术开发区支行),金融保险服务,自动提款机,中国银行ATM,高新路52号高科大厦1层,陕西省,西安市,雁塔区,108.9001347,34.23446527
长安国际信托股份有限公司(高新路),金融保险服务,金融保险服务机构,金融保险机构,"高新区科技路33号高新国际商务中心23,24,35,36层",陕西省,西安市,雁塔区,108.9003575,34.23555684
陕西鑫源兴业投资有限公司,金融保险服务,金融保险服务机构,金融保险机构,高新二路1号招商银行大厦28层,陕西省,西安市,雁塔区,108.9001821,34.24155862
西安聚泰投资管理有限责任公司,金融保险服务,金融保险服务机构,金融保险机构,科技路38号林凯国际大厦,陕西省,西安市,雁塔区,108.8955378,34.23408857
南方稀贵金属交易所西安交易中心,金融保险服务,金融保险服务机构,金融保险机构,高新区创业大厦505室,陕西省,西安市,雁塔区,108.8997048,34.23738324
渤海保险西安市高新支公司,金融保险服务,保险公司,保险公司,高新二路2号山西证券大厦24层,陕西省,西安市,雁塔区,108.8992828,34.2418816
