名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
原上海食品工业机械厂钣金车间旧址,风景名胜,风景名胜,风景名胜,泰康路210弄2-1号,上海市,上海市,黄浦区,121.4645461,31.21025034
陈逸飞工作室旧址,风景名胜,风景名胜,风景名胜,泰康路210弄2号,上海市,上海市,黄浦区,121.4646283,31.21014461
田子坊中部旅游区,风景名胜,风景名胜,风景名胜,泰康路210弄1-23号田子坊内,上海市,上海市,黄浦区,121.4642823,31.20988483
法租界上海制针总场旧址,风景名胜,风景名胜,风景名胜,泰康路248弄00号,上海市,上海市,黄浦区,121.4644608,31.20983732
田子坊西部旅游区,风景名胜,风景名胜,风景名胜,泰康路210弄1-23号田子坊内,上海市,上海市,黄浦区,121.4634577,31.21031149
田子坊泰康路210弄,风景名胜,风景名胜,风景名胜,建国中路153号,上海市,上海市,黄浦区,121.4647347,31.20974408
原上海食品工业机械成品车间旧址,风景名胜,风景名胜,风景名胜,泰康路200号乙,上海市,上海市,黄浦区,121.464827,31.20989025
秦鸿钧金神父路电台旧址,风景名胜,风景名胜,风景名胜,瑞金二路148号,上海市,上海市,黄浦区,121.4615758,31.21153508
百合苑,风景名胜,公园广场,公园广场,瑞金二路118号,上海市,上海市,黄浦区,121.4599156,31.21419163
爱麦虞限路9号宅旧址,风景名胜,风景名胜相关,旅游景点,绍兴路9号,上海市,上海市,黄浦区,121.4599209,31.21138699
陶俊油画工作室i,风景名胜,风景名胜相关,旅游景点,泰康路210弄5号田子坊5号楼3楼308,上海市,上海市,黄浦区,121.4647256,31.21061064
田子坊东部旅游区,风景名胜,风景名胜,风景名胜,泰康路210弄1-23号田子坊内,上海市,上海市,黄浦区,121.4647407,31.21039478
傅水山,风景名胜,风景名胜相关,旅游景点,泰康路210弄118号,上海市,上海市,黄浦区,121.4647106,31.21002388
浦东国际汽车展览会,风景名胜,风景名胜相关,旅游景点,嘉善路508-5号楼附近,上海市,上海市,徐汇区,121.455341,31.20623635
ArT of Ooo哇塞艺术展,风景名胜,风景名胜相关,旅游景点,田子坊艺术中心(泰康路210弄2号2楼),上海市,上海市,黄浦区,121.464524,31.21017033
原犹太酒商H.L.门肯旧居,风景名胜,风景名胜相关,旅游景点,瑞金二路266号,上海市,上海市,黄浦区,121.4619461,31.20983084
姓名题诗,风景名胜,风景名胜相关,旅游景点,泰康路258号附近,上海市,上海市,黄浦区,121.4635731,31.21000893
同济德文医工学校医预科讲堂旧址,风景名胜,风景名胜相关,旅游景点,复兴中路1195号,上海市,上海市,徐汇区,121.4560685,31.21335865
中华学艺社旧居,风景名胜,风景名胜,纪念馆,绍兴路7-1号,上海市,上海市,黄浦区,121.4602107,31.21153164
卢师谛旧居,风景名胜,风景名胜相关,旅游景点,瑞金二路302,上海市,上海市,黄浦区,121.4619311,31.20935403
天成里(南2出入口),风景名胜,风景名胜相关,旅游景点,泰康路248弄1-51号,上海市,上海市,黄浦区,121.4643274,31.20967605
上海食品工业机械厂木工间旧址,风景名胜,风景名胜,风景名胜,泰康路210弄2号,上海市,上海市,黄浦区,121.4646283,31.21014461
原上海制杯厂成品车间旧址,风景名胜,风景名胜,风景名胜,泰康路210弄7号,上海市,上海市,黄浦区,121.4644899,31.21042411
丽园公园,风景名胜,公园广场,公园,丽园路565号,上海市,上海市,黄浦区,121.4743049,31.20931033
抗美援朝保家为国,风景名胜,风景名胜,风景名胜,思南路与泰康路交叉口南50米,上海市,上海市,黄浦区,121.4669718,31.20978697
老红楼,风景名胜,风景名胜,风景名胜,重庆南路280、225号,上海市,上海市,黄浦区,121.4659191,31.21393718
羚羊海滩,风景名胜,风景名胜,海滩,打浦路58号(原58会馆),上海市,上海市,黄浦区,121.4651203,31.20586997
Lau Artworks Studio,风景名胜,风景名胜相关,旅游景点,泰康路210弄5号109室(打浦桥地铁站1号出口),上海市,上海市,黄浦区,121.4651831,31.21033997
逸庐,风景名胜,风景名胜相关,旅游景点,丽园路与斜徐路交叉口西北100米,上海市,上海市,黄浦区,121.4680574,31.20842754
如雨精舍,风景名胜,风景名胜相关,旅游景点,鲁班路193号丙(近丽园路),上海市,上海市,黄浦区,121.4703308,31.20792696
