名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
公共厕所,公共设施,公共厕所,公共厕所,070乡道与105省道交叉口西南150米,重庆市,重庆市,万州区,108.58950718031323,30.802764317719653
公共厕所,公共设施,公共厕所,公共厕所,北山大道165号附近,重庆市,重庆市,万州区,108.38847361560741,30.825637414145103
公共厕所,公共设施,公共厕所,公共厕所,天子路东50米,重庆市,重庆市,万州区,108.35913042420106,30.83674414350578
公共厕所,公共设施,公共厕所,公共厕所,白岩路,重庆市,重庆市,万州区,108.35590006868964,30.817286636256295
公共厕所,公共设施,公共厕所,公共厕所,分水西路293号附近,重庆市,重庆市,万州区,108.09216337241052,30.72420017251232
公共厕所,公共设施,公共厕所,公共厕所,余复路东50米,重庆市,重庆市,万州区,107.94711248648584,30.81386745977707
公共厕所,公共设施,公共厕所,公共厕所,318国道东50米,重庆市,重庆市,万州区,108.12514192435927,30.749120739396982
公共厕所,公共设施,公共厕所,公共厕所,国光路东50米,重庆市,重庆市,万州区,108.25414529463244,30.8121949052286
公共厕所,公共设施,公共厕所,公共厕所,国光路北50米,重庆市,重庆市,万州区,108.26573984501049,30.816453187297185
公共厕所,公共设施,公共厕所,公共厕所,天子路637附近,重庆市,重庆市,万州区,108.35976509392826,30.84140464534008
公共厕所,公共设施,公共厕所,公共厕所,天子路595附近,重庆市,重庆市,万州区,108.35958154645441,30.8390961922804
公共厕所,公共设施,公共厕所,公共厕所,歇凤路南100米,重庆市,重庆市,万州区,108.3868361921007,30.883581520862126
公共厕所,公共设施,公共厕所,公共厕所,塘坊大道与059县道交叉口西南100米,重庆市,重庆市,万州区,108.34951516107236,30.90215390133523
公共厕所,公共设施,公共厕所,公共厕所,古城大道与歇凤路交叉口南100米,重庆市,重庆市,万州区,108.42715430155356,30.907249594622165
金凤山公共厕所,公共设施,公共厕所,公共厕所,202省道东50米,重庆市,重庆市,万州区,108.30452372298647,30.824997689707654
公共厕所,公共设施,公共厕所,公共厕所,南滨大道东100米,重庆市,重庆市,万州区,108.4314108495382,30.771485856821855
公共厕所,公共设施,公共厕所,公共厕所,天城大道与闽天后街交叉口西50米,重庆市,重庆市,万州区,108.36648338092834,30.840873108020418
公共厕所,公共设施,公共厕所,公共厕所,天台路与安庆路交叉口西北50米,重庆市,重庆市,万州区,108.44104613754254,30.75995903366658
公共厕所,公共设施,公共厕所,公共厕所,红光路5号,重庆市,重庆市,万州区,108.366260419495,30.81669374573722
公共厕所,公共设施,公共厕所,公共厕所,甘宁镇甘宁河段万州大瀑布群旅游区3号厕所,重庆市,重庆市,万州区,108.25326688592978,30.66225785079684
公共厕所,公共设施,公共厕所,公共厕所,甘宁镇甘宁河段万州大瀑布群旅游区3号厕所,重庆市,重庆市,万州区,108.25325788777305,30.66225085662301
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,107.98742903768665,30.729935654308417
公共厕所,公共设施,公共厕所,公共厕所,沙龙路二段与协立路交叉口西南方向100米,重庆市,重庆市,万州区,108.37366281120592,30.797869821682657
公共厕所,公共设施,公共厕所,公共厕所,王牌路48号附近,重庆市,重庆市,万州区,108.37633957103986,30.80512243018409
公共厕所,公共设施,公共厕所,公共厕所,白岩路与白岩路二巷交叉口西50米,重庆市,重庆市,万州区,108.37067803610056,30.813734284617954
公共厕所,公共设施,公共厕所,公共厕所,站前路189号附近,重庆市,重庆市,万州区,108.3937239981621,30.75674466155912
尼斯酒店-洗手间,公共设施,公共厕所,公共厕所,白岩路与新城路交叉口西北方向90米,重庆市,重庆市,万州区,108.37220136153178,30.8125303409031
公共厕所,公共设施,公共厕所,公共厕所,万州金街4栋附近,重庆市,重庆市,万州区,108.37871776571288,30.81397563537185
公共厕所,公共设施,公共厕所,公共厕所,富康路与龙宝大街交叉口东北50米,重庆市,重庆市,万州区,108.36923092930559,30.756121432501278
