名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
九陇邮政储蓄,金融保险服务,银行,中国邮政储蓄银行,丹景山镇南郡西街31号,四川省,成都市,彭州市,103.8489537,31.07424824
中国农业银行(关口营业厅),金融保险服务,银行,中国农业银行,建设路与花村街交叉口西南100米,四川省,成都市,彭州市,103.8495436,31.07639804
成都农商银行(九陇分理处),金融保险服务,银行,农村商业银行,南郡路48,四川省,成都市,彭州市,103.8490848,31.07593653
成都农商银行ATM(彭州九陇分理处),金融保险服务,自动提款机,农村商业银行ATM,南郡路48,四川省,成都市,彭州市,103.8490748,31.07593351
中国邮政储蓄银行(九陇支行),金融保险服务,银行,中国邮政储蓄银行,丹景山镇南郡西街31号,四川省,成都市,彭州市,103.8489517,31.07424824
成都农村信用社(隆丰镇),金融保险服务,银行,农村商业银行,隆丰镇,四川省,成都市,彭州市,103.8673229,31.04910935
中国农业银行(隆丰分理处),金融保险服务,银行,中国农业银行,隆丰镇兴府街47-49号,四川省,成都市,彭州市,103.865796,31.04841183
中国邮政储蓄银行(隆丰镇营业所),金融保险服务,银行,中国邮政储蓄银行,隆丰镇隆裕街295-305号,四川省,成都市,彭州市,103.8655997,31.04935205
中国人寿保险股份有限公司(隆丰客户营销服务部),金融保险服务,保险公司,保险公司,兴府街14号,四川省,成都市,彭州市,103.8652753,31.04828623
中国农业银行ATM,金融保险服务,自动提款机,中国农业银行ATM,兴府街22号附近,四川省,成都市,彭州市,103.8656488,31.04840264
彭州民生村镇银行(军乐支行),金融保险服务,银行,银行,军屯东街与军屯西街交叉口南50米,四川省,成都市,彭州市,103.9784456,31.05207783
成都农商银行(彭州军乐支行),金融保险服务,银行,农村商业银行,军乐镇军屯路441号,四川省,成都市,彭州市,103.9783818,31.05286557
彭州民生村镇银行24小时自助银行,金融保险服务,自动提款机,农村商业银行ATM,军屯东街与军屯西街交叉口南50米,四川省,成都市,彭州市,103.9785283,31.05224849
成都农商银行24小时自助银行(彭州军乐分理处),金融保险服务,自动提款机,农村商业银行ATM,军屯路441号,四川省,成都市,彭州市,103.9783828,31.05286557
彭州市升平农村信用社罗万分社,金融保险服务,银行,农村商业银行,什彭路与019乡道交叉口北200米,四川省,成都市,彭州市,104.0581695,31.05563707
中国建设银行24小时自助银行(军民街),金融保险服务,自动提款机,中国建设银行ATM,军民街附近,四川省,成都市,都江堰市,103.6840832,31.03998466
成都农商银行(街村分理处),金融保险服务,银行,农村商业银行,新华路和隆裕街的交叉口附近,四川省,成都市,彭州市,103.868054,31.04515247
成都农商银行ATM,金融保险服务,自动提款机,农村商业银行ATM,新华路与隆裕街交叉口东50米,四川省,成都市,彭州市,103.8683303,31.04497191
中国建设银行ATM,金融保险服务,自动提款机,自动提款机,堰华路626号附近,四川省,成都市,都江堰市,103.6701201,31.03350474
交通银行24小时自助银行(太阳岛路),金融保险服务,自动提款机,交通银行ATM,上阳街与太阳岛路交叉口东100米,四川省,成都市,都江堰市,103.6713821,31.02904085
中国农业银行(蒲阳分理处),金融保险服务,银行,中国农业银行,上阳街220号附4号,四川省,成都市,都江堰市,103.6804652,31.03471636
都江堰金都村镇银行(蒲阳支行),金融保险服务,银行,银行,上阳街与106省道交叉口东北50米,四川省,成都市,都江堰市,103.6812853,31.03374738
中国人民保险集团股份有限公司(蒲阳镇公立卫生院东北),金融保险服务,保险公司,中国人民保险公司,上阳街(蒲阳卫生院对面),四川省,成都市,都江堰市,103.68182,31.03390729
中国邮政储蓄银行(蒲阳镇营业所),金融保险服务,银行,中国邮政储蓄银行,蒲阳路302号,四川省,成都市,都江堰市,103.680573,31.03294616
金都银行24小时自助银行,金融保险服务,自动提款机,自动提款机,上阳街与106省道交叉口北50米,四川省,成都市,都江堰市,103.6812364,31.03374847
中国农业银行24小时自助银行(都江堰浦阳分理处),金融保险服务,自动提款机,中国农业银行ATM,上阳街220号附1号,四川省,成都市,都江堰市,103.6804652,31.03471536
成都农商银行(金凤分理处),金融保险服务,银行,农村商业银行,蒲阳镇和平街1号,四川省,成都市,都江堰市,103.684242,31.03699806
爱车财产保险服务部,金融保险服务,金融保险服务机构,金融保险机构,上阳街220-附40号附近,四川省,成都市,都江堰市,103.679718,31.03567022
