名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
国学良师堂,科教文化服务,科教文化场所,科教文化场所,一环路北一段99号西门车站环球广场3楼307房间,四川省,成都市,金牛区,104.0463099,30.68586037
天仁石刻艺术博物馆,科教文化服务,博物馆,博物馆,三洞桥路18号天仁大酒店,四川省,成都市,金牛区,104.0478592,30.67744996
西安路街道永陵社区-四点半学校,科教文化服务,科教文化场所,科教文化场所,抚林巷与抚琴东北路交叉口东南50米,四川省,成都市,金牛区,104.0414734,30.67986773
成都百诺展示厅,科教文化服务,科教文化场所,科教文化场所,文家巷12号华凌西南摄影器材城一楼A22号,四川省,成都市,金牛区,104.0425232,30.68585063
四川省文化馆-公共图书免费阅览室,科教文化服务,科教文化场所,科教文化场所,营门口路10号四川省文化馆,四川省,成都市,金牛区,104.0417275,30.68449305
四川小星星儿童之家,科教文化服务,培训机构,培训机构,永陵路23号,四川省,成都市,金牛区,104.041321,30.67710133
爱乐音乐,科教文化服务,科教文化场所,科教文化场所,永陵路68号,四川省,成都市,金牛区,104.0395101,30.6784919
成都工业学院花牌坊校区-浣笔教育,科教文化服务,科教文化场所,科教文化场所,花牌坊街2号成都工业学院303室,四川省,成都市,金牛区,104.0463211,30.67948225
名师堂学校(永陵总校),科教文化服务,科教文化场所,科教文化场所,一环路西三段抚琴东巷3号(第十八中初中部旁),四川省,成都市,金牛区,104.0403546,30.67862087
成都广播电视大学直属城西学院(花牌坊教学点),科教文化服务,学校,成人教育,花牌坊街2号109室,四川省,成都市,金牛区,104.0463002,30.67952228
波波时尚数码技能培训学校,科教文化服务,科教文化场所,科教文化场所,文家巷12号2楼,四川省,成都市,金牛区,104.0423816,30.68567503
小书童教育(花牌坊北顺街),科教文化服务,培训机构,培训机构,西林巷22号3栋1单元3号,四川省,成都市,金牛区,104.0457664,30.6850379
成都蓝波湾学校(西门校区),科教文化服务,科教文化场所,科教文化场所,营门口路48号凯宾酒店2楼220室,四川省,成都市,金牛区,104.0406595,30.6853721
四川省文化馆艺蓉舞蹈文化培训中心,科教文化服务,培训机构,培训机构,一环路西3段279号附2号,四川省,成都市,金牛区,104.0416058,30.68401255
春晖会计培训服务有限公司,科教文化服务,科教文化场所,科教文化场所,西门车站金港商城A座308室,四川省,成都市,金牛区,104.0413255,30.68663199
赵青舞蹈学校,科教文化服务,科教文化场所,科教文化场所,乡农市街50号金港商城A座6楼612室,四川省,成都市,金牛区,104.0408449,30.68687098
成都华济堂中医药研究院,科教文化服务,科研机构,科研机构,三洞桥路15号附11-12号,四川省,成都市,金牛区,104.047565,30.67783639
哈哈教育(西门校区),科教文化服务,培训机构,培训机构,一环路北一段88号1栋3楼,四川省,成都市,金牛区,104.043686,30.68578008
成都市金牛区新乐幼儿园,科教文化服务,学校,幼儿园,花牌坊街林巷子13号,四川省,成都市,金牛区,104.0420138,30.68108295
女刊编辑部,科教文化服务,科教文化场所,科教文化场所,营门口路48号熙城国际大厦18层1,四川省,成都市,金牛区,104.0409855,30.68565222
